,Date,Latitude,Longitude,Time difference,Time difference in months,Time difference in weeks,Time difference in hours
1486,2021-12-04 03:06:12+00:00,51.511749,-0.108018,0 days 01:52:00,0.0,0.0,1.8666666666666667
1487,2021-12-04 04:58:12+00:00,51.516386,-0.108965,1 days 05:03:19,0.0328515111695138,0.14285714285714285,29.05527777777778
1488,2021-12-05 10:01:31+00:00,51.517032,-0.089451,1 days 17:11:26,0.0328515111695138,0.14285714285714285,41.190555555555555
1490,2021-12-07 03:12:57+00:00,51.511495,-0.089582,0 days 00:18:48,0.0,0.0,0.31333333333333335
1491,2021-12-07 03:31:45+00:00,51.511118,-0.090203,2 days 04:20:24,0.0657030223390276,0.2857142857142857,52.34
1493,2021-12-09 07:52:09+00:00,51.513435,-0.075146,0 days 01:33:50,0.0,0.0,1.5638888888888889
1494,2021-12-09 09:25:59+00:00,51.51322,-0.095015,0 days 16:40:59,0.0,0.0,16.683055555555555
1496,2021-12-10 02:06:58+00:00,51.51265,-0.101452,1 days 03:02:58,0.0328515111695138,0.14285714285714285,27.049444444444443
1500,2021-12-11 05:09:56+00:00,51.509313,-0.07385,0 days 23:13:44,0.0,0.0,23.22888888888889
1501,2021-12-12 04:23:40+00:00,51.51265,-0.101452,1 days 00:09:31,0.0328515111695138,0.14285714285714285,24.15861111111111
1504,2021-12-13 04:33:11+00:00,51.515033,-0.07825,1 days 03:36:42,0.0328515111695138,0.14285714285714285,27.611666666666668
1506,2021-12-14 08:09:53+00:00,51.51265,-0.101452,0 days 00:23:56,0.0,0.0,0.3988888888888889
1507,2021-12-14 08:33:49+00:00,51.513171,-0.077694,1 days 17:36:50,0.0328515111695138,0.14285714285714285,41.61388888888889
1508,2021-12-16 02:10:39+00:00,51.509848,-0.104494,0 days 00:14:18,0.0,0.0,0.23833333333333334
1509,2021-12-16 02:24:57+00:00,51.509848,-0.104494,0 days 00:24:05,0.0,0.0,0.4013888888888889
1510,2021-12-16 02:49:02+00:00,51.513129,-0.094933,0 days 02:47:41,0.0,0.0,2.794722222222222
1511,2021-12-16 05:36:43+00:00,51.513129,-0.094933,0 days 00:05:57,0.0,0.0,0.09916666666666667
1512,2021-12-16 05:42:40+00:00,51.513129,-0.094933,0 days 05:10:27,0.0,0.0,5.174166666666666
1515,2021-12-16 10:53:07+00:00,51.516233,-0.077392,5 days 14:52:58,0.164257555847569,0.7142857142857143,134.8827777777778
1518,2021-12-22 01:46:05+00:00,51.509848,-0.104494,1 days 04:14:25,0.0328515111695138,0.14285714285714285,28.240277777777777
1521,2021-12-23 06:00:30+00:00,51.513114,-0.086272,0 days 23:25:02,0.0,0.0,23.41722222222222
1522,2021-12-24 05:25:32+00:00,51.509848,-0.104494,3 days 03:21:06,0.09855453350854139,0.42857142857142855,75.35166666666667
1524,2021-12-27 08:46:38+00:00,51.508066,-0.08778,2 days 04:10:45,0.0657030223390276,0.2857142857142857,52.17916666666667
1526,2021-12-29 12:57:23+00:00,51.512856,-0.073254,1 days 14:54:54,0.0328515111695138,0.14285714285714285,38.915
1529,2021-12-31 03:52:17+00:00,51.513447,-0.093493,2 days 00:38:23,0.0657030223390276,0.2857142857142857,48.639722222222225
1531,2022-01-02 04:30:40+00:00,51.51265,-0.101452,0 days 00:06:12,0.0,0.0,0.10333333333333333
1532,2022-01-02 04:36:52+00:00,51.517032,-0.089451,1 days 21:45:05,0.0328515111695138,0.14285714285714285,45.75138888888889
1533,2022-01-04 02:21:57+00:00,51.506255,-0.074901,1 days 00:30:04,0.0328515111695138,0.14285714285714285,24.50111111111111
1534,2022-01-05 02:52:01+00:00,51.51104,-0.113726,0 days 05:11:43,0.0,0.0,5.195277777777778
1536,2022-01-05 08:03:44+00:00,51.506255,-0.074901,1 days 00:41:00,0.0328515111695138,0.14285714285714285,24.683333333333334
1538,2022-01-06 08:44:44+00:00,51.516814,-0.08162,0 days 19:39:30,0.0,0.0,19.658333333333335
1539,2022-01-07 04:24:14+00:00,51.513389,-0.080034,3 days 00:41:08,0.09855453350854139,0.42857142857142855,72.68555555555555
1540,2022-01-10 05:05:22+00:00,51.525568,-0.032468,1 days 02:28:49,0.0328515111695138,0.14285714285714285,26.48027777777778
1542,2022-01-11 07:34:11+00:00,51.509848,-0.104494,2 days 21:10:02,0.0657030223390276,0.2857142857142857,69.16722222222222
1546,2022-01-14 04:44:13+00:00,51.509848,-0.104494,0 days 06:58:06,0.0,0.0,6.968333333333334
1549,2022-01-14 11:42:19+00:00,51.509757,-0.083386,0 days 14:48:56,0.0,0.0,14.815555555555555
1550,2022-01-15 02:31:15+00:00,51.509993,-0.083506,0 days 00:10:17,0.0,0.0,0.1713888888888889
1551,2022-01-15 02:41:32+00:00,51.509993,-0.083506,0 days 04:09:19,0.0,0.0,4.155277777777778
1552,2022-01-15 06:50:51+00:00,51.520624,-0.10964,0 days 05:57:34,0.0,0.0,5.959444444444444
1553,2022-01-15 12:48:25+00:00,51.509993,-0.083506,0 days 18:42:02,0.0,0.0,18.700555555555557
1554,2022-01-16 07:30:27+00:00,51.520624,-0.10964,0 days 19:50:53,0.0,0.0,19.848055555555554
1555,2022-01-17 03:21:20+00:00,51.511923,-0.086624,3 days 22:47:35,0.09855453350854139,0.42857142857142855,94.79305555555555
1561,2022-01-21 02:08:55+00:00,51.513171,-0.077694,0 days 23:39:04,0.0,0.0,23.65111111111111
1563,2022-01-22 01:47:59+00:00,51.509414,-0.093791,1 days 05:07:10,0.0328515111695138,0.14285714285714285,29.119444444444444
1565,2022-01-23 06:55:09+00:00,51.511224,-0.074115,0 days 03:37:04,0.0,0.0,3.617777777777778
1566,2022-01-23 10:32:13+00:00,51.510182,-0.092865,0 days 16:02:08,0.0,0.0,16.035555555555554
1567,2022-01-24 02:34:21+00:00,51.516814,-0.08162,1 days 02:35:30,0.0328515111695138,0.14285714285714285,26.591666666666665
1569,2022-01-25 05:09:51+00:00,51.512462,-0.076095,0 days 22:11:28,0.0,0.0,22.191111111111113
1570,2022-01-26 03:21:19+00:00,51.517576,-0.079786,0 days 00:00:00,0.0,0.0,0.0
1571,2022-01-26 03:21:19+00:00,51.517032,-0.089451,0 days 00:01:31,0.0,0.0,0.025277777777777777
1572,2022-01-26 03:22:50+00:00,51.517032,-0.089451,0 days 05:36:42,0.0,0.0,5.611666666666666
1573,2022-01-26 08:59:32+00:00,51.518091,-0.078308,0 days 23:53:38,0.0,0.0,23.89388888888889
1577,2022-01-27 08:53:10+00:00,51.513051,-0.104001,0 days 03:13:05,0.0,0.0,3.2180555555555554
1578,2022-01-27 12:06:15+00:00,51.517149,-0.08776,0 days 00:02:39,0.0,0.0,0.04416666666666667
1579,2022-01-27 12:08:54+00:00,51.512856,-0.073254,0 days 13:44:19,0.0,0.0,13.738611111111112
1580,2022-01-28 01:53:13+00:00,51.509848,-0.104494,0 days 08:23:31,0.0,0.0,8.391944444444444
1581,2022-01-28 10:16:44+00:00,51.514203,-0.094628,0 days 01:36:05,0.0,0.0,1.601388888888889
1582,2022-01-28 11:52:49+00:00,51.516814,-0.08162,2 days 14:31:53,0.0657030223390276,0.2857142857142857,62.53138888888889
1587,2022-01-31 02:24:42+00:00,51.511711,-0.07421,1 days 05:23:11,0.0328515111695138,0.14285714285714285,29.386388888888888
1589,2022-02-01 07:47:53+00:00,51.51265,-0.101452,0 days 18:53:31,0.0,0.0,18.891944444444444
1591,2022-02-02 02:41:24+00:00,51.517576,-0.079786,0 days 02:09:57,0.0,0.0,2.1658333333333335
1592,2022-02-02 04:51:21+00:00,51.516351,-0.082965,0 days 03:09:04,0.0,0.0,3.151111111111111
1593,2022-02-02 08:00:25+00:00,51.514547,-0.112039,0 days 00:14:08,0.0,0.0,0.23555555555555555
1594,2022-02-02 08:14:33+00:00,51.509848,-0.104494,1 days 22:44:21,0.0328515111695138,0.14285714285714285,46.73916666666667
1595,2022-02-04 06:58:54+00:00,51.512882,-0.084768,0 days 23:18:32,0.0,0.0,23.308888888888887
1598,2022-02-05 06:17:26+00:00,51.512888,-0.094482,0 days 00:09:10,0.0,0.0,0.1527777777777778
1599,2022-02-05 06:26:36+00:00,51.512888,-0.094482,0 days 02:54:34,0.0,0.0,2.9094444444444445
1600,2022-02-05 09:21:10+00:00,51.512147,-0.092077,1 days 20:24:17,0.0328515111695138,0.14285714285714285,44.40472222222222
1601,2022-02-07 05:45:27+00:00,51.512108,-0.097973,0 days 00:34:43,0.0,0.0,0.5786111111111111
1602,2022-02-07 06:20:10+00:00,51.517576,-0.079786,0 days 00:11:25,0.0,0.0,0.19027777777777777
1603,2022-02-07 06:31:35+00:00,51.517576,-0.079786,0 days 00:10:23,0.0,0.0,0.17305555555555555
1604,2022-02-07 06:41:58+00:00,51.517576,-0.079786,0 days 01:00:00,0.0,0.0,1.0
1605,2022-02-07 07:41:58+00:00,51.517576,-0.079786,3 days 18:09:02,0.09855453350854139,0.42857142857142855,90.15055555555556
1608,2022-02-11 01:51:00+00:00,51.516966,-0.1059,0 days 06:27:08,0.0,0.0,6.452222222222222
1609,2022-02-11 08:18:08+00:00,51.51792,-0.092628,0 days 01:39:18,0.0,0.0,1.655
1610,2022-02-11 09:57:26+00:00,51.50995,-0.078665,1 days 15:52:30,0.0328515111695138,0.14285714285714285,39.875
1612,2022-02-13 01:49:56+00:00,51.516855,-0.080234,2 days 01:40:15,0.0657030223390276,0.2857142857142857,49.670833333333334
1614,2022-02-15 03:30:11+00:00,51.508963,-0.073894,1 days 08:58:23,0.0328515111695138,0.14285714285714285,32.973055555555554
1616,2022-02-16 12:28:34+00:00,51.515866,-0.073675,0 days 20:40:41,0.0,0.0,20.678055555555556
1617,2022-02-17 09:09:15+00:00,51.518864,-0.097562,0 days 16:17:52,0.0,0.0,16.297777777777778
1618,2022-02-18 01:27:07+00:00,51.514627,-0.072156,1 days 05:18:53,0.0328515111695138,0.14285714285714285,29.314722222222223
1620,2022-02-19 06:46:00+00:00,51.516351,-0.082965,3 days 05:46:30,0.09855453350854139,0.42857142857142855,77.775
1622,2022-02-22 12:32:30+00:00,51.512147,-0.092077,3 days 14:04:31,0.09855453350854139,0.42857142857142855,86.07527777777777
1625,2022-02-26 02:37:01+00:00,51.512598,-0.084967,0 days 03:19:18,0.0,0.0,3.3216666666666668
1626,2022-02-26 05:56:19+00:00,51.51637,-0.081912,3 days 20:57:52,0.09855453350854139,0.42857142857142855,92.96444444444444
1630,2022-03-02 02:54:11+00:00,51.517058,-0.083296,1 days 01:46:39,0.0328515111695138,0.14285714285714285,25.7775
1631,2022-03-03 04:40:50+00:00,51.516814,-0.08162,1 days 23:23:26,0.0328515111695138,0.14285714285714285,47.39055555555556
1634,2022-03-05 04:04:16+00:00,51.512598,-0.084967,0 days 23:47:08,0.0,0.0,23.785555555555554
1636,2022-03-06 03:51:24+00:00,51.504848,-0.090033,0 days 03:32:55,0.0,0.0,3.548611111111111
1637,2022-03-06 07:24:19+00:00,51.504848,-0.090033,1 days 04:37:56,0.0328515111695138,0.14285714285714285,28.63222222222222
1639,2022-03-07 12:02:15+00:00,51.516814,-0.08162,1 days 00:55:18,0.0328515111695138,0.14285714285714285,24.921666666666667
1640,2022-03-08 12:57:33+00:00,51.50995,-0.078665,1 days 13:30:38,0.0328515111695138,0.14285714285714285,37.510555555555555
1642,2022-03-10 02:28:11+00:00,51.512598,-0.084967,0 days 03:25:15,0.0,0.0,3.4208333333333334
1643,2022-03-10 05:53:26+00:00,51.512598,-0.084967,0 days 00:24:24,0.0,0.0,0.4066666666666667
1644,2022-03-10 06:17:50+00:00,51.516233,-0.077392,0 days 22:59:07,0.0,0.0,22.985277777777778
1647,2022-03-11 05:16:57+00:00,51.516351,-0.082965,0 days 03:36:29,0.0,0.0,3.6080555555555556
1649,2022-03-11 08:53:26+00:00,51.514203,-0.094628,0 days 00:08:26,0.0,0.0,0.14055555555555554
1650,2022-03-11 09:01:52+00:00,51.52181,-0.097929,1 days 00:42:27,0.0328515111695138,0.14285714285714285,24.7075
1651,2022-03-12 09:44:19+00:00,51.52181,-0.097929,1 days 02:30:12,0.0328515111695138,0.14285714285714285,26.503333333333334
1652,2022-03-13 12:14:31+00:00,51.513297,-0.101959,0 days 16:25:47,0.0,0.0,16.42972222222222
1653,2022-03-14 04:40:18+00:00,51.511616,-0.086551,2 days 00:54:52,0.0657030223390276,0.2857142857142857,48.91444444444444
1657,2022-03-16 05:35:10+00:00,51.516814,-0.08162,0 days 23:04:47,0.0,0.0,23.079722222222223
1659,2022-03-17 04:39:57+00:00,51.511165,-0.100822,0 days 01:42:40,0.0,0.0,1.711111111111111
1661,2022-03-17 06:22:37+00:00,51.510913,-0.101395,0 days 23:38:31,0.0,0.0,23.641944444444444
1662,2022-03-18 06:01:08+00:00,51.518511,-0.08531,0 days 20:17:37,0.0,0.0,20.29361111111111
1663,2022-03-19 02:18:45+00:00,51.522233,-0.107382,3 days 04:50:32,0.09855453350854139,0.42857142857142855,76.84222222222222
1665,2022-03-22 07:09:17+00:00,51.517431,-0.082458,0 days 00:49:09,0.0,0.0,0.8191666666666667
1666,2022-03-22 07:58:26+00:00,51.518189,-0.082628,0 days 00:55:04,0.0,0.0,0.9177777777777778
1667,2022-03-22 08:53:30+00:00,51.517431,-0.082458,0 days 21:12:35,0.0,0.0,21.209722222222222
1668,2022-03-23 06:06:05+00:00,51.521463,-0.107054,3 days 02:36:55,0.09855453350854139,0.42857142857142855,74.61527777777778
1675,2022-03-26 08:43:00+00:00,51.515307,-0.097277,0 days 00:16:32,0.0,0.0,0.27555555555555555
1676,2022-03-26 08:59:32+00:00,51.515307,-0.097277,2 days 15:04:14,0.0657030223390276,0.2857142857142857,63.07055555555556
1677,2022-03-29 00:03:46+00:00,51.514763,-0.075508,1 days 04:43:25,0.0328515111695138,0.14285714285714285,28.72361111111111
1679,2022-03-30 04:47:11+00:00,51.50932,-0.084701,0 days 00:24:30,0.0,0.0,0.4083333333333333
1680,2022-03-30 05:11:41+00:00,51.509344,-0.080665,2 days 12:35:05,0.0657030223390276,0.2857142857142857,60.584722222222226
1683,2022-04-01 17:46:46+00:00,51.510786,-0.068816,0 days 03:20:52,0.0,0.0,3.347777777777778
1684,2022-04-01 21:07:38+00:00,51.517032,-0.089451,0 days 07:47:32,0.0,0.0,7.792222222222223
1685,2022-04-02 04:55:10+00:00,51.510651,-0.080322,0 days 00:03:41,0.0,0.0,0.06138888888888889
1686,2022-04-02 04:58:51+00:00,51.511611,-0.080728,0 days 01:19:04,0.0,0.0,1.3177777777777777
1687,2022-04-02 06:17:55+00:00,51.510651,-0.080322,0 days 04:52:30,0.0,0.0,4.875
1688,2022-04-02 11:10:25+00:00,51.511118,-0.090203,1 days 04:43:04,0.0328515111695138,0.14285714285714285,28.717777777777776
1689,2022-04-03 15:53:29+00:00,51.517576,-0.079786,0 days 11:33:03,0.0,0.0,11.550833333333333
1690,2022-04-04 03:26:32+00:00,51.516855,-0.080234,0 days 00:11:30,0.0,0.0,0.19166666666666668
1691,2022-04-04 03:38:02+00:00,51.516855,-0.080234,0 days 10:31:36,0.0,0.0,10.526666666666667
1693,2022-04-04 14:09:38+00:00,51.512462,-0.076095,1 days 12:10:39,0.0328515111695138,0.14285714285714285,36.1775
1695,2022-04-06 02:20:17+00:00,51.50995,-0.078665,0 days 00:09:37,0.0,0.0,0.16027777777777777
1696,2022-04-06 02:29:54+00:00,51.50995,-0.078665,2 days 05:06:14,0.0657030223390276,0.2857142857142857,53.10388888888889
1698,2022-04-08 07:36:08+00:00,51.510182,-0.092865,3 days 23:36:39,0.09855453350854139,0.42857142857142855,95.61083333333333
1700,2022-04-12 07:12:47+00:00,51.517431,-0.082458,0 days 20:16:58,0.0,0.0,20.282777777777778
1701,2022-04-13 03:29:45+00:00,51.517431,-0.082458,0 days 17:01:16,0.0,0.0,17.02111111111111
1702,2022-04-13 20:31:01+00:00,51.512462,-0.076095,0 days 05:24:20,0.0,0.0,5.405555555555556
1703,2022-04-14 01:55:21+00:00,51.513389,-0.080034,0 days 11:34:12,0.0,0.0,11.57
1704,2022-04-14 13:29:33+00:00,51.51768,-0.078484,0 days 05:53:15,0.0,0.0,5.8875
1705,2022-04-14 19:22:48+00:00,51.512959,-0.094464,5 days 09:03:55,0.164257555847569,0.7142857142857143,129.06527777777777
1706,2022-04-20 04:26:43+00:00,51.513581,-0.108418,0 days 10:48:57,0.0,0.0,10.815833333333334
1707,2022-04-20 15:15:40+00:00,51.509775,-0.085014,0 days 00:24:11,0.0,0.0,0.40305555555555556
1708,2022-04-20 15:39:51+00:00,51.518511,-0.08531,1 days 02:31:26,0.0328515111695138,0.14285714285714285,26.523888888888887
1710,2022-04-21 18:11:17+00:00,51.5193,-0.093969,0 days 01:25:48,0.0,0.0,1.43
1711,2022-04-21 19:37:05+00:00,51.510671,-0.084284,0 days 00:07:36,0.0,0.0,0.12666666666666668
1712,2022-04-21 19:44:41+00:00,51.510671,-0.084284,0 days 00:46:14,0.0,0.0,0.7705555555555555
1713,2022-04-21 20:30:55+00:00,51.515033,-0.07825,1 days 00:03:15,0.0328515111695138,0.14285714285714285,24.054166666666667
1716,2022-04-22 20:34:10+00:00,51.512598,-0.084967,0 days 08:57:59,0.0,0.0,8.966388888888888
1717,2022-04-23 05:32:09+00:00,51.508066,-0.08778,2 days 19:46:34,0.0657030223390276,0.2857142857142857,67.7761111111111
1720,2022-04-26 01:18:43+00:00,51.513769,-0.076833,1 days 01:55:23,0.0328515111695138,0.14285714285714285,25.923055555555557
1723,2022-04-27 03:14:06+00:00,51.508066,-0.08778,0 days 01:43:04,0.0,0.0,1.7177777777777778
1724,2022-04-27 04:57:10+00:00,51.51442,-0.09472,0 days 00:05:15,0.0,0.0,0.0875
1725,2022-04-27 05:02:25+00:00,51.51442,-0.09472,0 days 00:07:12,0.0,0.0,0.12
1726,2022-04-27 05:09:37+00:00,51.51442,-0.09472,0 days 00:03:50,0.0,0.0,0.06388888888888888
1727,2022-04-27 05:13:27+00:00,51.51442,-0.09472,0 days 00:09:01,0.0,0.0,0.1502777777777778
1728,2022-04-27 05:22:28+00:00,51.508066,-0.08778,0 days 00:21:30,0.0,0.0,0.35833333333333334
1729,2022-04-27 05:43:58+00:00,51.509876,-0.086278,0 days 06:00:14,0.0,0.0,6.003888888888889
1730,2022-04-27 11:44:12+00:00,51.517297,-0.102412,0 days 00:02:44,0.0,0.0,0.04555555555555556
1731,2022-04-27 11:46:56+00:00,51.517297,-0.102412,0 days 08:56:12,0.0,0.0,8.936666666666667
1733,2022-04-27 20:43:08+00:00,51.514158,-0.100179,1 days 22:14:10,0.0328515111695138,0.14285714285714285,46.236111111111114
1735,2022-04-29 18:57:18+00:00,51.525787,-0.105865,0 days 23:45:40,0.0,0.0,23.761111111111113
1736,2022-04-30 18:42:58+00:00,51.5075,-0.095542,0 days 00:30:32,0.0,0.0,0.5088888888888888
1737,2022-04-30 19:13:30+00:00,51.509414,-0.093791,5 days 06:40:38,0.164257555847569,0.7142857142857143,126.67722222222223
1744,2022-05-06 01:54:08+00:00,51.515504,-0.07627,0 days 00:00:00,0.0,0.0,0.0
1745,2022-05-06 01:54:08+00:00,51.515504,-0.07627,0 days 11:27:43,0.0,0.0,11.461944444444445
1746,2022-05-06 13:21:51+00:00,51.514151,-0.074958,0 days 00:00:00,0.0,0.0,0.0
1747,2022-05-06 13:21:51+00:00,51.514151,-0.074958,0 days 03:41:58,0.0,0.0,3.6994444444444445
1748,2022-05-06 17:03:49+00:00,51.517244,-0.080376,0 days 00:00:00,0.0,0.0,0.0
1749,2022-05-06 17:03:49+00:00,51.517244,-0.080376,0 days 04:15:55,0.0,0.0,4.2652777777777775
1750,2022-05-06 21:19:44+00:00,51.516814,-0.08162,0 days 00:00:00,0.0,0.0,0.0
1751,2022-05-06 21:19:44+00:00,51.516814,-0.08162,0 days 21:46:37,0.0,0.0,21.776944444444446
1752,2022-05-07 19:06:21+00:00,51.511749,-0.108018,0 days 00:00:00,0.0,0.0,0.0
1753,2022-05-07 19:06:21+00:00,51.511749,-0.108018,3 days 22:18:48,0.09855453350854139,0.42857142857142855,94.31333333333333
1760,2022-05-11 17:25:09+00:00,51.51972,-0.099933,0 days 00:00:00,0.0,0.0,0.0
1761,2022-05-11 17:25:09+00:00,51.51972,-0.099933,4 days 21:13:01,0.1314060446780552,0.5714285714285714,117.21694444444445
1772,2022-05-16 14:38:10+00:00,51.516386,-0.108965,0 days 00:00:00,0.0,0.0,0.0
1773,2022-05-16 14:38:10+00:00,51.516386,-0.108965,1 days 00:07:29,0.0328515111695138,0.14285714285714285,24.12472222222222
1776,2022-05-17 14:45:39+00:00,51.513928,-0.108231,0 days 00:00:00,0.0,0.0,0.0
1777,2022-05-17 14:45:39+00:00,51.513928,-0.108231,1 days 16:56:19,0.0328515111695138,0.14285714285714285,40.93861111111111
1778,2022-05-19 07:41:58+00:00,51.517576,-0.079786,0 days 00:00:00,0.0,0.0,0.0
1779,2022-05-19 07:41:58+00:00,51.517576,-0.079786,0 days 06:57:28,0.0,0.0,6.957777777777777
1780,2022-05-19 14:39:26+00:00,51.514158,-0.100179,0 days 00:00:00,0.0,0.0,0.0
1781,2022-05-19 14:39:26+00:00,51.514158,-0.100179,0 days 03:36:56,0.0,0.0,3.6155555555555554
1782,2022-05-19 18:16:22+00:00,51.508066,-0.08778,0 days 00:00:00,0.0,0.0,0.0
1783,2022-05-19 18:16:22+00:00,51.508066,-0.08778,0 days 16:22:07,0.0,0.0,16.36861111111111
1786,2022-05-20 10:38:29+00:00,51.516386,-0.108965,0 days 00:00:00,0.0,0.0,0.0
1787,2022-05-20 10:38:29+00:00,51.516386,-0.108965,0 days 05:30:45,0.0,0.0,5.5125
1788,2022-05-20 16:09:14+00:00,51.517231,-0.079613,0 days 00:00:00,0.0,0.0,0.0
1789,2022-05-20 16:09:14+00:00,51.517231,-0.079613,0 days 12:23:07,0.0,0.0,12.385277777777778
1790,2022-05-21 04:32:21+00:00,51.516347,-0.104887,0 days 00:00:00,0.0,0.0,0.0
1791,2022-05-21 04:32:21+00:00,51.516347,-0.104887,3 days 13:41:27,0.09855453350854139,0.42857142857142855,85.69083333333333
1794,2022-05-24 18:13:48+00:00,51.516814,-0.08162,0 days 00:00:00,0.0,0.0,0.0
1795,2022-05-24 18:13:48+00:00,51.516814,-0.08162,2 days 05:12:53,0.0657030223390276,0.2857142857142857,53.21472222222222
1798,2022-05-26 23:26:41+00:00,51.513114,-0.086272,0 days 00:00:00,0.0,0.0,0.0
1799,2022-05-26 23:26:41+00:00,51.513114,-0.086272,0 days 07:45:17,0.0,0.0,7.754722222222222
1800,2022-05-27 07:11:58+00:00,51.516386,-0.108965,0 days 00:00:00,0.0,0.0,0.0
1801,2022-05-27 07:11:58+00:00,51.516386,-0.108965,0 days 09:55:43,0.0,0.0,9.928611111111111
1802,2022-05-27 17:07:41+00:00,51.513114,-0.086272,0 days 00:00:00,0.0,0.0,0.0
1803,2022-05-27 17:07:41+00:00,51.513114,-0.086272,3 days 00:13:46,0.09855453350854139,0.42857142857142855,72.22944444444444
1806,2022-05-30 17:21:27+00:00,51.516497,-0.094115,0 days 00:00:00,0.0,0.0,0.0
1807,2022-05-30 17:21:27+00:00,51.516497,-0.094115,0 days 00:24:57,0.0,0.0,0.41583333333333333
1808,2022-05-30 17:46:24+00:00,51.516497,-0.094115,0 days 00:00:00,0.0,0.0,0.0
1809,2022-05-30 17:46:24+00:00,51.516497,-0.094115,0 days 02:56:05,0.0,0.0,2.9347222222222222
1810,2022-05-30 20:42:29+00:00,51.512135,-0.078127,0 days 00:00:00,0.0,0.0,0.0
1811,2022-05-30 20:42:29+00:00,51.512135,-0.078127,0 days 01:58:27,0.0,0.0,1.9741666666666666
1812,2022-05-30 22:40:56+00:00,51.518433,-0.078856,0 days 00:00:00,0.0,0.0,0.0
1813,2022-05-30 22:40:56+00:00,51.518433,-0.078856,0 days 23:28:44,0.0,0.0,23.47888888888889
1814,2022-05-31 22:09:40+00:00,51.510182,-0.092865,0 days 00:00:00,0.0,0.0,0.0
1815,2022-05-31 22:09:40+00:00,51.510182,-0.092865,0 days 00:02:28,0.0,0.0,0.04111111111111111
1816,2022-05-31 22:12:08+00:00,51.510182,-0.092865,0 days 00:00:00,0.0,0.0,0.0
1817,2022-05-31 22:12:08+00:00,51.510182,-0.092865,1 days 04:05:40,0.0328515111695138,0.14285714285714285,28.094444444444445
1818,2022-06-02 02:17:48+00:00,51.523053,-0.108631,1 days 02:04:02,0.0328515111695138,0.14285714285714285,26.067222222222224
1821,2022-06-03 04:21:50+00:00,51.515033,-0.07825,2 days 00:55:07,0.0657030223390276,0.2857142857142857,48.91861111111111
1823,2022-06-05 05:16:57+00:00,51.51265,-0.101452,0 days 07:46:02,0.0,0.0,7.767222222222222
1824,2022-06-05 13:02:59+00:00,51.51265,-0.101452,0 days 10:46:29,0.0,0.0,10.774722222222222
1825,2022-06-05 23:49:28+00:00,51.516966,-0.1059,1 days 00:16:31,0.0328515111695138,0.14285714285714285,24.275277777777777
1826,2022-06-07 00:05:59+00:00,51.520985,-0.078749,0 days 08:34:23,0.0,0.0,8.573055555555555
1827,2022-06-07 08:40:22+00:00,51.515196,-0.071772,0 days 00:03:45,0.0,0.0,0.0625
1828,2022-06-07 08:44:07+00:00,51.516814,-0.08162,1 days 06:15:36,0.0328515111695138,0.14285714285714285,30.26
1830,2022-06-08 14:59:43+00:00,51.520985,-0.078749,0 days 08:10:14,0.0,0.0,8.170555555555556
1831,2022-06-08 23:09:57+00:00,51.525655,-0.090517,1 days 14:20:06,0.0328515111695138,0.14285714285714285,38.335
1834,2022-06-10 13:30:03+00:00,51.516814,-0.08162,1 days 07:55:17,0.0328515111695138,0.14285714285714285,31.921388888888888
1836,2022-06-11 21:25:20+00:00,51.515728,-0.078393,2 days 19:12:32,0.0657030223390276,0.2857142857142857,67.2088888888889
1839,2022-06-14 16:37:52+00:00,51.510651,-0.080322,2 days 04:08:11,0.0657030223390276,0.2857142857142857,52.13638888888889
1840,2022-06-16 20:46:03+00:00,51.506338,-0.088227,1 days 10:30:11,0.0328515111695138,0.14285714285714285,34.503055555555555
1842,2022-06-18 07:16:14+00:00,51.51868,-0.085173,2 days 05:48:24,0.0657030223390276,0.2857142857142857,53.806666666666665
1843,2022-06-20 13:04:38+00:00,51.515031,-0.100748,0 days 06:54:51,0.0,0.0,6.914166666666667
1844,2022-06-20 19:59:29+00:00,51.515621,-0.085086,1 days 06:30:08,0.0328515111695138,0.14285714285714285,30.502222222222223
1846,2022-06-22 02:29:37+00:00,51.509344,-0.080665,2 days 00:46:20,0.0657030223390276,0.2857142857142857,48.772222222222226
1847,2022-06-24 03:15:57+00:00,51.520678,-0.080318,0 days 18:47:28,0.0,0.0,18.79111111111111
1849,2022-06-24 22:03:25+00:00,51.51868,-0.085173,0 days 03:37:04,0.0,0.0,3.617777777777778
1850,2022-06-25 01:40:29+00:00,51.515033,-0.07825,0 days 05:10:56,0.0,0.0,5.182222222222222
1851,2022-06-25 06:51:25+00:00,51.515033,-0.07825,2 days 09:52:06,0.0657030223390276,0.2857142857142857,57.86833333333333
1853,2022-06-27 16:43:31+00:00,51.513447,-0.093493,2 days 13:47:50,0.0657030223390276,0.2857142857142857,61.797222222222224
1856,2022-06-30 06:31:21+00:00,51.512598,-0.084967,0 days 09:58:04,0.0,0.0,9.967777777777778
1857,2022-06-30 16:29:25+00:00,51.514158,-0.100179,0 days 17:01:22,0.0,0.0,17.022777777777776
1859,2022-07-01 09:30:47+00:00,51.517785,-0.079907,0 days 04:51:59,0.0,0.0,4.866388888888889
1860,2022-07-01 14:22:46+00:00,51.517656,-0.077563,0 days 06:52:24,0.0,0.0,6.873333333333333
